searge,name,side,desc
ShapedRecipeBuilder$Result.field_200445_b,field_200445_b,2,
ShapedRecipeBuilder$Result.field_200446_c,field_200446_c,2,
ShapedRecipeBuilder$Result.field_200447_d,field_200447_d,2,
ShapedRecipeBuilder$Result.field_200448_e,field_200448_e,2,
ShapedRecipeBuilder$Result.field_200449_f,field_200449_f,2,
ShapedRecipeBuilder$Result.field_200450_g,field_200450_g,2,
ShapedRecipeBuilder$Result.field_200451_h,field_200451_h,2,
ShapedRecipeBuilder$Result.field_200452_i,field_200452_i,2,
ShapedRecipe.field_194137_e,field_194137_e,2,
ShapedRecipe.field_199561_e,field_199561_e,2,
ShapedRecipe.field_77574_d,field_77574_d,2,
ShapedRecipe.field_77575_e,field_77575_e,2,
ShapedRecipe.field_77576_b,field_77576_b,2,
ShapedRecipe.field_77577_c,field_77577_c,2,
ShapelessRecipeBuilder.field_200493_a,field_200493_a,2,
ShapelessRecipeBuilder.field_200494_b,field_200494_b,2,
ShapelessRecipeBuilder.field_200495_c,field_200495_c,2,
ShapelessRecipeBuilder.field_200496_d,field_200496_d,2,
ShapelessRecipeBuilder.field_200497_e,field_200497_e,2,
ShapelessRecipeBuilder.field_200498_f,field_200498_f,2,
ShapelessRecipeBuilder$Result.field_200453_a,field_200453_a,2,
ShapelessRecipeBuilder$Result.field_200454_b,field_200454_b,2,
ShapelessRecipeBuilder$Result.field_200455_c,field_200455_c,2,
ShapelessRecipeBuilder$Result.field_200456_d,field_200456_d,2,
ShapelessRecipeBuilder$Result.field_200457_e,field_200457_e,2,
ShapelessRecipeBuilder$Result.field_200458_f,field_200458_f,2,
ShapelessRecipeBuilder$Result.field_200459_g,field_200459_g,2,
ShapelessRecipe.field_194138_c,field_194138_c,2,
ShapelessRecipe.field_199562_a,field_199562_a,2,
ShapelessRecipe.field_77579_b,field_77579_b,2,
ShapelessRecipe.field_77580_a,field_77580_a,2,
SharedConstants.field_184877_a,field_184877_a,2,
SharedConstants.field_206244_b,field_206244_b,2,
SharedConstants.field_215071_d,field_215071_d,2,
SharedConstants.field_71567_b,field_71567_b,2,
SharedMonsterAttributes.field_111263_d,field_111263_d,2,
SharedMonsterAttributes.field_111264_e,field_111264_e,2,
SharedMonsterAttributes.field_111265_b,field_111265_b,2,
SharedMonsterAttributes.field_111266_c,field_111266_c,2,
SharedMonsterAttributes.field_111267_a,field_111267_a,2,
SharedMonsterAttributes.field_151476_f,field_151476_f,2,
SharedMonsterAttributes.field_188790_f,field_188790_f,2,
SharedMonsterAttributes.field_188791_g,field_188791_g,2,
SharedMonsterAttributes.field_188792_h,field_188792_h,2,
SharedMonsterAttributes.field_189429_h,field_189429_h,2,
SharedMonsterAttributes.field_193334_e,field_193334_e,2,
SharedMonsterAttributes.field_221120_g,field_221120_g,2,
SharedSeedRandom.field_202428_a,field_202428_a,2,
ShareItemsTask.field_220588_a,field_220588_a,2,
ShareToLanScreen.field_146596_f,field_146596_f,0,
ShareToLanScreen.field_146597_g,field_146597_g,0,
ShareToLanScreen.field_146598_a,field_146598_a,0,
ShareToLanScreen.field_146599_h,field_146599_h,0,
ShareToLanScreen.field_146600_i,field_146600_i,0,
ShearableDoublePlantBlock.field_208063_b,field_208063_b,2,
SheepEntity.field_146087_bs,field_146087_bs,2,
SheepEntity.field_175514_bm,field_175514_bm,2,
SheepEntity.field_184774_bv,field_184774_bv,2,
SheepEntity.field_200206_bz,field_200206_bz,2,
SheepEntity.field_70899_e,field_70899_e,2,
SheepModel.field_78153_i,field_78153_i,0,
SheepRenderer.field_110884_f,field_110884_f,0,
SheepWoolLayer.field_177164_c,field_177164_c,0,
SheepWoolLayer.field_177165_a,field_177165_a,0,
SheepWoolModel.field_78152_i,field_78152_i,0,
SHeldItemChangePacket.field_149387_a,field_149387_a,2,
ShieldModel.field_187063_a,field_187063_a,0,
ShieldModel.field_187064_b,field_187064_b,0,
ShipwreckConfig.field_204753_a,field_204753_a,2,
ShipwreckPieces.field_204761_a,field_204761_a,2,
ShipwreckPieces.field_204762_b,field_204762_b,2,
ShipwreckPieces.field_207663_a,field_207663_a,2,
ShipwreckPieces$Piece.field_204755_d,field_204755_d,2,
ShipwreckPieces$Piece.field_204756_e,field_204756_e,2,
ShipwreckPieces$Piece.field_204757_f,field_204757_f,2,
ShootableItem.field_220007_a,field_220007_a,2,
ShootableItem.field_220008_b,field_220008_b,2,
ShoreLayer.field_202768_b,field_202768_b,2,
ShoreLayer.field_202769_c,field_202769_c,2,
ShoreLayer.field_202771_e,field_202771_e,2,
ShoreLayer.field_202772_f,field_202772_f,2,
ShoreLayer.field_202773_g,field_202773_g,2,
ShoreLayer.field_202774_h,field_202774_h,2,
ShoreLayer.field_202775_i,field_202775_i,2,
ShoreLayer.field_202776_j,field_202776_j,2,
ShoreLayer.field_202777_k,field_202777_k,2,
ShoreLayer.field_202778_l,field_202778_l,2,
ShoreLayer.field_202779_m,field_202779_m,2,
ShoreLayer.field_202780_n,field_202780_n,2,
ShoreLayer.field_202781_o,field_202781_o,2,
ShoreLayer.field_202782_p,field_202782_p,2,
ShoreLayer.field_202783_q,field_202783_q,2,
ShoreLayer.field_202784_r,field_202784_r,2,
ShoreLayer.field_202785_s,field_202785_s,2,
ShoreLayer.field_202787_u,field_202787_u,2,
ShoreLayer.field_202788_v,field_202788_v,2,
ShoreLayer.field_202789_w,field_202789_w,2,
ShoreLayer.field_202790_x,field_202790_x,2,
ShoreLayer.field_202791_y,field_202791_y,2,
ShortNBT.field_74752_a,field_74752_a,2,
ShotCrossbowTrigger.field_215112_a,field_215112_a,2,
ShotCrossbowTrigger.field_215113_b,field_215113_b,2,
ShotCrossbowTrigger$Instance.field_215123_a,field_215123_a,2,
ShotCrossbowTrigger$Listeners.field_218027_a,field_218027_a,2,
ShotCrossbowTrigger$Listeners.field_218028_b,field_218028_b,2,
ShoulderRidingEntity.field_191996_bB,field_191996_bB,2,
ShovelItem.field_150916_c,field_150916_c,2,
ShovelItem.field_195955_e,field_195955_e,2,
ShowVillagerFlowerGoal.field_220738_a,field_220738_a,2,
ShowVillagerFlowerGoal.field_75395_b,field_75395_b,2,
ShowVillagerFlowerGoal.field_75396_c,field_75396_c,2,
ShowVillagerFlowerGoal.field_75397_a,field_75397_a,2,
ShowWaresTask.field_220559_a,field_220559_a,2,
ShowWaresTask.field_220560_b,field_220560_b,2,
ShowWaresTask.field_220561_c,field_220561_c,2,
ShowWaresTask.field_220562_d,field_220562_d,2,
ShowWaresTask.field_220563_e,field_220563_e,2,
ShrubFeature.field_150527_b,field_150527_b,2,
ShrubFeature.field_150528_a,field_150528_a,2,
ShulkerBoxBlock.field_190957_a,field_190957_a,2,
ShulkerBoxBlock.field_190958_b,field_190958_b,2,
ShulkerBoxBlock.field_220169_b,field_220169_b,2,
ShulkerBoxContainer.field_190899_a,field_190899_a,2,
ShulkerBoxItemColor.field_191278_a,field_191278_a,2,
ShulkerBoxScreen.field_190778_u,field_190778_u,0,
ShulkerBoxTileEntity.field_190595_a,field_190595_a,2,
ShulkerBoxTileEntity.field_190596_f,field_190596_f,2,
ShulkerBoxTileEntity.field_190598_h,field_190598_h,2,
ShulkerBoxTileEntity.field_190599_i,field_190599_i,2,
ShulkerBoxTileEntity.field_190600_j,field_190600_j,2,
ShulkerBoxTileEntity.field_190601_k,field_190601_k,2,
ShulkerBoxTileEntity.field_190602_l,field_190602_l,2,
ShulkerBoxTileEntity.field_204400_o,field_204400_o,2,
ShulkerBoxTileEntityRenderer.field_191285_a,field_191285_a,0,
ShulkerBulletEntity.field_184570_a,field_184570_a,2,
ShulkerBulletEntity.field_184571_b,field_184571_b,2,
ShulkerBulletEntity.field_184572_as,field_184572_as,2,
ShulkerBulletEntity.field_184573_c,field_184573_c,2,
ShulkerBulletEntity.field_184574_at,field_184574_at,2,
ShulkerBulletEntity.field_184575_d,field_184575_d,2,
ShulkerBulletEntity.field_184576_au,field_184576_au,2,
ShulkerBulletEntity.field_184577_e,field_184577_e,2,
ShulkerBulletEntity.field_184578_f,field_184578_f,2,
ShulkerBulletEntity.field_184579_g,field_184579_g,2,
ShulkerBulletEntity.field_184580_h,field_184580_h,2,
ShulkerBulletModel.field_187069_a,field_187069_a,0,
ShulkerBulletRenderer.field_188348_a,field_188348_a,0,
ShulkerBulletRenderer.field_188349_b,field_188349_b,0,
ShulkerEntity$AttackGoal.field_188520_b,field_188520_b,2,
ShulkerEntity.field_184700_a,field_184700_a,2,
ShulkerEntity.field_184701_b,field_184701_b,2,
ShulkerEntity.field_184702_c,field_184702_c,2,
ShulkerEntity.field_184703_bv,field_184703_bv,2,
ShulkerEntity.field_184704_bw,field_184704_bw,2,
ShulkerEntity.field_184705_bx,field_184705_bx,2,
ShulkerEntity.field_184706_by,field_184706_by,2,
ShulkerEntity.field_184707_bz,field_184707_bz,2,
ShulkerEntity.field_184708_bA,field_184708_bA,2,
ShulkerEntity.field_190770_bw,field_190770_bw,2,
ShulkerEntity$PeekGoal.field_188522_b,field_188522_b,2,
ShulkerModel.field_187066_a,field_187066_a,0,
ShulkerModel.field_187067_b,field_187067_b,0,
ShulkerModel.field_187068_c,field_187068_c,0,
ShulkerRenderer.field_188342_a,field_188342_a,0,
ShulkerRenderer.field_204402_a,field_204402_a,0,
SignModel.field_78165_b,field_78165_b,0,
SignModel.field_78166_a,field_78166_a,0,
SignStrictJSON.field_188225_a,field_188225_a,2,
SignTileEntity.field_145915_a,field_145915_a,2,
SignTileEntity.field_145916_j,field_145916_j,2,
SignTileEntity.field_145917_k,field_145917_k,2,
SignTileEntity.field_145918_i,field_145918_i,2,
SignTileEntity.field_212367_h,field_212367_h,2,
SignTileEntity.field_214070_b,field_214070_b,0,
SignTileEntity.field_214071_g,field_214071_g,2,
SignTileEntity.field_214072_h,field_214072_h,2,
SignTileEntity.field_214073_l,field_214073_l,2,
SignTileEntityRenderer.field_147514_c,field_147514_c,0,
SignTileEntityRenderer.field_217659_c,field_217659_c,0,
SignTileEntityRenderer.field_217660_d,field_217660_d,0,
SignTileEntityRenderer.field_217661_e,field_217661_e,0,
SignTileEntityRenderer.field_217662_f,field_217662_f,0,
SignTileEntityRenderer.field_217663_g,field_217663_g,0,
SignTileEntityRenderer.field_217664_h,field_217664_h,0,
SilverfishBlock.field_196469_a,field_196469_a,2,
SilverfishBlock.field_196470_b,field_196470_b,2,
SilverfishEntity.field_175460_b,field_175460_b,2,
SilverfishEntity.field_213696_b,field_213696_b,2,
SilverfishEntity$HideInStoneGoal.field_179483_b,field_179483_b,2,
SilverfishEntity$HideInStoneGoal.field_179484_c,field_179484_c,2,
SilverfishEntity$SummonSilverfishGoal.field_179463_b,field_179463_b,2,
SilverfishEntity$SummonSilverfishGoal.field_179464_a,field_179464_a,2,
SilverfishModel.field_78167_d,field_78167_d,0,
SilverfishModel.field_78168_e,field_78168_e,0,
SilverfishModel.field_78169_b,field_78169_b,0,
SilverfishModel.field_78170_c,field_78170_c,0,
SilverfishModel.field_78171_a,field_78171_a,0,
SilverfishRenderer.field_110882_a,field_110882_a,0,
SimpleAnimatedParticle.field_187149_H,field_187149_H,0,
SimpleAnimatedParticle.field_187150_I,field_187150_I,0,
SimpleAnimatedParticle.field_187151_J,field_187151_J,0,
SimpleAnimatedParticle.field_187152_K,field_187152_K,0,
SimpleAnimatedParticle.field_187153_L,field_187153_L,0,
SimpleAnimatedParticle.field_191239_M,field_191239_M,0,
SimpleAnimatedParticle.field_217584_C,field_217584_C,0,
SimpleBakedModel$Builder.field_177651_f,field_177651_f,0,
SimpleBakedModel$Builder.field_177652_d,field_177652_d,0,
SimpleBakedModel$Builder.field_177653_e,field_177653_e,0,
SimpleBakedModel$Builder.field_177654_b,field_177654_b,0,
SimpleBakedModel$Builder.field_177655_c,field_177655_c,0,
SimpleBakedModel$Builder.field_177656_a,field_177656_a,0,
SimpleBakedModel$Builder.field_188646_c,field_188646_c,0,
SimpleBakedModel.field_177558_f,field_177558_f,0,
SimpleBakedModel.field_177559_d,field_177559_d,0,
SimpleBakedModel.field_177560_e,field_177560_e,0,
SimpleBakedModel.field_177561_b,field_177561_b,0,
SimpleBakedModel.field_177562_c,field_177562_c,0,
SimpleBakedModel.field_177563_a,field_177563_a,0,
SimpleBakedModel.field_188620_g,field_188620_g,0,
SimpleDoubleMerger.field_210220_a,field_210220_a,2,
SimpleNamedContainerProvider.field_213137_a,field_213137_a,2,
SimpleNamedContainerProvider.field_213138_b,field_213138_b,2,
SimpleRegistry.field_148743_a,field_148743_a,2,
SimpleRegistry.field_148759_a,field_148759_a,2,
SimpleRegistry.field_186802_b,field_186802_b,2,
SimpleRegistry.field_195869_d,field_195869_d,2,
SimpleRegistry.field_82596_a,field_82596_a,2,
SimpleReloadableResourceManager.field_199012_a,field_199012_a,2,
SimpleReloadableResourceManager.field_199014_c,field_199014_c,2,
SimpleReloadableResourceManager.field_199015_d,field_199015_d,2,
SimpleReloadableResourceManager.field_199016_e,field_199016_e,2,
SimpleReloadableResourceManager.field_199017_f,field_199017_f,2,
SimpleReloadableResourceManager.field_219539_d,field_219539_d,2,
SimpleReloadableResourceManager.field_219540_g,field_219540_g,2,
SimpleResource.field_199031_a,field_199031_a,2,
SimpleResource.field_199032_b,field_199032_b,2,
SimpleResource.field_199033_c,field_199033_c,2,
SimpleResource.field_199034_d,field_199034_d,2,
SimpleResource.field_199035_e,field_199035_e,2,
SimpleResource.field_199036_f,field_199036_f,0,
SimpleResource.field_199037_g,field_199037_g,0,
SimpleResource.field_199884_b,field_199884_b,2,
SimpleTexture.field_110568_b,field_110568_b,0,
SimpleTexture.field_147639_c,field_147639_c,0,
SimpleTexture$TextureData.field_217802_a,field_217802_a,0,
SimpleTexture$TextureData.field_217803_b,field_217803_b,0,
SimpleTexture$TextureData.field_217804_c,field_217804_c,0,
SimplexNoiseGenerator.field_151608_f,field_151608_f,2,
SimplexNoiseGenerator.field_151609_g,field_151609_g,2,
SimplexNoiseGenerator.field_151610_d,field_151610_d,2,
SimplexNoiseGenerator.field_151612_b,field_151612_b,2,
SimplexNoiseGenerator.field_151613_c,field_151613_c,2,
SimplexNoiseGenerator.field_151614_a,field_151614_a,2,
SimplexNoiseGenerator.field_151615_h,field_151615_h,2,
SimplexNoiseGenerator.field_215468_a,field_215468_a,2,
SingleBiomeProvider.field_76947_d,field_76947_d,2,
SingleBiomeProviderSettings.field_205438_a,field_205438_a,2,
SingleItemRecipeBuilder.field_218649_a,field_218649_a,2,
SingleItemRecipeBuilder.field_218650_b,field_218650_b,2,
SingleItemRecipeBuilder.field_218651_c,field_218651_c,2,
SingleItemRecipeBuilder.field_218652_d,field_218652_d,2,
SingleItemRecipeBuilder.field_218653_e,field_218653_e,2,
SingleItemRecipeBuilder.field_218654_f,field_218654_f,2,
SingleItemRecipeBuilder$Result.field_218620_a,field_218620_a,2,
SingleItemRecipeBuilder$Result.field_218621_b,field_218621_b,2,
SingleItemRecipeBuilder$Result.field_218622_c,field_218622_c,2,
SingleItemRecipeBuilder$Result.field_218623_d,field_218623_d,2,
SingleItemRecipeBuilder$Result.field_218624_e,field_218624_e,2,
SingleItemRecipeBuilder$Result.field_218625_f,field_218625_f,2,
SingleItemRecipeBuilder$Result.field_218626_g,field_218626_g,2,
SingleItemRecipeBuilder$Result.field_218627_h,field_218627_h,2,
SingleItemRecipe.field_222131_a,field_222131_a,2,
SingleItemRecipe.field_222132_b,field_222132_b,2,
SingleItemRecipe.field_222133_c,field_222133_c,2,
SingleItemRecipe.field_222134_d,field_222134_d,2,
SingleItemRecipe.field_222135_e,field_222135_e,2,
SingleItemRecipe.field_222136_f,field_222136_f,2,
SingleItemRecipe$Serializer.field_222180_t,field_222180_t,2,
SingleJigsawPiece.field_214861_a,field_214861_a,2,
SingleJigsawPiece.field_214862_b,field_214862_b,2,
SingleRandomFeature.field_204628_a,field_204628_a,2,
SitGoal.field_75271_b,field_75271_b,2,
SitGoal.field_75272_a,field_75272_a,2,
SixWayBlock.field_196488_a,field_196488_a,2,
SixWayBlock.field_196489_A,field_196489_A,2,
SixWayBlock.field_196490_b,field_196490_b,2,
SixWayBlock.field_196491_B,field_196491_B,2,
SixWayBlock.field_196492_c,field_196492_c,2,
SixWayBlock.field_196493_C,field_196493_C,2,
SixWayBlock.field_196494_D,field_196494_D,2,
SixWayBlock.field_196495_y,field_196495_y,2,
SixWayBlock.field_196496_z,field_196496_z,2,
SJoinGamePacket.field_149200_f,field_149200_f,2,
SJoinGamePacket.field_149201_g,field_149201_g,2,
SJoinGamePacket.field_149202_d,field_149202_d,2,
SJoinGamePacket.field_149204_b,field_149204_b,2,
SJoinGamePacket.field_149205_c,field_149205_c,2,
SJoinGamePacket.field_149206_a,field_149206_a,2,
SJoinGamePacket.field_179745_h,field_179745_h,2,
SJoinGamePacket.field_218729_g,field_218729_g,2,
SKeepAlivePacket.field_149136_a,field_149136_a,2,
SkeletonHorseEntity.field_184792_bN,field_184792_bN,2,
SkeletonHorseEntity.field_184793_bU,field_184793_bU,2,
SkeletonHorseEntity.field_184794_bV,field_184794_bV,2,
SkeletonRenderer.field_110862_k,field_110862_k,0,
SkinManager.field_152794_b,field_152794_b,0,
SkinManager.field_152795_c,field_152795_c,0,
SkinManager.field_152796_d,field_152796_d,0,
SkinManager.field_152797_e,field_152797_e,0,
SkinManager.field_152798_f,field_152798_f,0,
SkullBlock.field_196294_a,field_196294_a,2,
SkullBlock.field_196295_b,field_196295_b,2,
SkullTileEntity.field_152110_j,field_152110_j,2,
SkullTileEntity.field_184296_h,field_184296_h,2,
SkullTileEntity.field_184297_i,field_184297_i,2,
SkullTileEntity.field_184298_j,field_184298_j,2,
SkullTileEntity.field_184299_k,field_184299_k,2,
SkullTileEntityRenderer.field_147536_b,field_147536_b,0,
SkullTileEntityRenderer.field_199357_d,field_199357_d,0,
SkullTileEntityRenderer.field_199358_e,field_199358_e,0,
SkyLightEngine.field_215633_d,field_215633_d,2,
SkyLightEngine.field_215634_e,field_215634_e,2,
SkyLightStorage.field_215553_p,field_215553_p,2,
SkyLightStorage.field_215554_k,field_215554_k,2,
SkyLightStorage.field_215555_l,field_215555_l,2,
SkyLightStorage.field_215556_m,field_215556_m,2,
SkyLightStorage.field_215557_n,field_215557_n,2,
SkyLightStorage.field_215558_o,field_215558_o,2,
SkyLightStorage$StorageMap.field_215652_b,field_215652_b,2,
SkyLightStorage$StorageMap.field_215653_c,field_215653_c,2,
SlabBlock.field_196505_a,field_196505_a,2,
SlabBlock.field_196506_b,field_196506_b,2,
SlabBlock.field_196507_c,field_196507_c,2,
SlabBlock.field_204512_b,field_204512_b,2,
SlabType.field_196049_d,field_196049_d,2,
SleepAtHomeTask.field_220552_a,field_220552_a,2,
SliderPercentageOption.field_216734_Q,field_216734_Q,0,
SliderPercentageOption.field_216735_R,field_216735_R,0,
SliderPercentageOption.field_216736_S,field_216736_S,0,
SliderPercentageOption.field_216737_T,field_216737_T,0,
SliderPercentageOption.field_216738_U,field_216738_U,0,
SliderPercentageOption.field_216739_V,field_216739_V,0,
SlimeEntity$AttackGoal.field_179465_b,field_179465_b,2,
SlimeEntity$AttackGoal.field_179466_a,field_179466_a,2,
SlimeEntity$FaceRandomGoal.field_179459_b,field_179459_b,2,
SlimeEntity$FaceRandomGoal.field_179460_c,field_179460_c,2,
SlimeEntity$FaceRandomGoal.field_179461_a,field_179461_a,2,
SlimeEntity.field_175452_bi,field_175452_bi,2,
SlimeEntity.field_184711_bt,field_184711_bt,2,
SlimeEntity.field_70811_b,field_70811_b,2,
SlimeEntity.field_70812_c,field_70812_c,2,
SlimeEntity.field_70813_a,field_70813_a,2,
SlimeEntity$FloatGoal.field_179457_a,field_179457_a,2,
SlimeEntity$HopGoal.field_179458_a,field_179458_a,2,
SlimeEntity$MoveHelperController.field_179922_g,field_179922_g,2,
SlimeEntity$MoveHelperController.field_179923_j,field_179923_j,2,
SlimeEntity$MoveHelperController.field_179924_h,field_179924_h,2,
SlimeEntity$MoveHelperController.field_179925_i,field_179925_i,2,
SlimeGelLayer.field_177160_b,field_177160_b,0,
SlimeModel.field_78197_d,field_78197_d,0,
SlimeModel.field_78198_b,field_78198_b,0,
SlimeModel.field_78199_c,field_78199_c,0,
SlimeModel.field_78200_a,field_78200_a,0,
SlimeRenderer.field_110897_a,field_110897_a,0,
SLoginSuccessPacket.field_149602_a,field_149602_a,2,
SlotArgument.field_197224_a,field_197224_a,2,
SlotArgument.field_197225_b,field_197225_b,2,
SlotArgument.field_201329_a,field_201329_a,2,
Slot.field_75221_f,field_75221_f,2,
Slot.field_75222_d,field_75222_d,2,
Slot.field_75223_e,field_75223_e,2,
Slot.field_75224_c,field_75224_c,2,
Slot.field_75225_a,field_75225_a,2,
SMapDataPacket.field_149191_a,field_149191_a,2,
SMapDataPacket.field_179735_f,field_179735_f,2,
SMapDataPacket.field_179736_g,field_179736_g,2,
SMapDataPacket.field_179737_d,field_179737_d,2,
SMapDataPacket.field_179738_e,field_179738_e,2,
SMapDataPacket.field_179739_b,field_179739_b,2,
SMapDataPacket.field_179740_c,field_179740_c,2,
SMapDataPacket.field_179741_h,field_179741_h,2,
SMapDataPacket.field_186950_c,field_186950_c,2,
SMapDataPacket.field_218730_d,field_218730_d,2,
Smelt.field_186574_a,field_186574_a,2,
SMerchantOffersPacket.field_218736_a,field_218736_a,2,
SMerchantOffersPacket.field_218737_b,field_218737_b,2,
SMerchantOffersPacket.field_218738_c,field_218738_c,2,
SMerchantOffersPacket.field_218739_d,field_218739_d,2,
SMerchantOffersPacket.field_218740_e,field_218740_e,2,
SmokeParticle$Factory.field_217540_a,field_217540_a,0,
SmokeParticle.field_217585_C,field_217585_C,0,
SmokerScreen.field_214094_l,field_214094_l,0,
SMountEntityPacket.field_149406_b,field_149406_b,2,
SMountEntityPacket.field_149407_c,field_149407_c,2,
SMoveVehiclePacket.field_186960_a,field_186960_a,2,
SMoveVehiclePacket.field_186961_b,field_186961_b,2,
SMoveVehiclePacket.field_186962_c,field_186962_c,2,
SMoveVehiclePacket.field_186963_d,field_186963_d,2,
SMoveVehiclePacket.field_186964_e,field_186964_e,2,
SMultiBlockChangePacket.field_148925_b,field_148925_b,2,
SMultiBlockChangePacket.field_179845_b,field_179845_b,2,
SMultiBlockChangePacket$UpdateData.field_180091_b,field_180091_b,2,
SMultiBlockChangePacket$UpdateData.field_180092_c,field_180092_c,2,
SNBTToNBTConverter.field_200424_a,field_200424_a,2,
SNBTToNBTConverter.field_200425_b,field_200425_b,2,
Snooper.field_152773_a,field_152773_a,2,
Snooper.field_152774_b,field_152774_b,2,
Snooper.field_76476_f,field_76476_f,2,
Snooper.field_76477_g,field_76477_g,2,
Snooper.field_76478_d,field_76478_d,2,
Snooper.field_76479_e,field_76479_e,2,
Snooper.field_76480_b,field_76480_b,2,
Snooper.field_76481_c,field_76481_c,2,
Snooper.field_98224_g,field_98224_g,2,
SnowBlock.field_176315_a,field_176315_a,2,
SnowBlock.field_196508_b,field_196508_b,2,
SnowGolemEntity.field_184749_a,field_184749_a,2,
SnowManModel.field_78192_d,field_78192_d,0,
SnowManModel.field_78193_e,field_78193_e,0,
SnowManModel.field_78194_b,field_78194_b,0,
SnowManModel.field_78195_c,field_78195_c,0,
SnowManModel.field_78196_a,field_78196_a,0,
SnowManRenderer.field_110895_a,field_110895_a,0,
SnowyDirtBlock.field_196382_a,field_196382_a,2,
SolidFaceDebugRenderer.field_193851_a,field_193851_a,0,
SOpenBookWindowPacket.field_218747_a,field_218747_a,2,
SOpenHorseWindowPacket.field_218705_a,field_218705_a,2,
SOpenHorseWindowPacket.field_218706_b,field_218706_b,2,
SOpenHorseWindowPacket.field_218707_c,field_218707_c,2,
SOpenSignMenuPacket.field_179778_a,field_179778_a,2,
SOpenWindowPacket.field_218751_a,field_218751_a,2,
SOpenWindowPacket.field_218752_b,field_218752_b,2,
SOpenWindowPacket.field_218753_c,field_218753_c,2,
SoulSandBlock.field_196509_a,field_196509_a,2,
SoundCategory.field_187961_k,field_187961_k,2,
SoundCategory.field_187962_l,field_187962_l,2,
SoundEngineExecutor.field_213179_a,field_213179_a,0,
SoundEngineExecutor.field_213180_b,field_213180_b,0,
SoundEngine.field_148617_f,field_148617_f,0,
SoundEngine.field_148618_g,field_148618_g,0,
SoundEngine.field_148619_d,field_148619_d,0,
SoundEngine.field_148621_b,field_148621_b,0,
SoundEngine.field_148622_c,field_148622_c,0,
SoundEngine.field_148623_a,field_148623_a,0,
SoundEngine.field_148624_n,field_148624_n,0,
SoundEngine.field_148625_l,field_148625_l,0,
SoundEngine.field_148626_m,field_148626_m,0,
SoundEngine.field_188775_c,field_188775_c,0,
SoundEngine.field_188777_o,field_188777_o,0,
SoundEngine.field_204261_q,field_204261_q,0,
SoundEngine.field_217937_g,field_217937_g,0,
SoundEngine.field_217938_h,field_217938_h,0,
SoundEngine.field_217939_i,field_217939_i,0,
SoundEngine.field_217940_j,field_217940_j,0,
SoundEngine.field_217941_k,field_217941_k,0,
SoundEngine.field_217942_m,field_217942_m,0,
SoundEngine.field_217943_n,field_217943_n,0,
SoundEventAccessor.field_148734_b,field_148734_b,0,
SoundEventAccessor.field_188716_a,field_188716_a,0,
SoundEventAccessor.field_188717_c,field_188717_c,0,
SoundEventAccessor.field_188718_d,field_188718_d,0,
SoundEvent.field_187506_b,field_187506_b,2,
SoundEvents.field_187511_aA,field_187511_aA,2,
SoundEvents.field_187512_aB,field_187512_aB,2,
SoundEvents.field_187513_aC,field_187513_aC,2,
SoundEvents.field_187514_aD,field_187514_aD,2,
SoundEvents.field_187515_aE,field_187515_aE,2,
SoundEvents.field_187516_aF,field_187516_aF,2,
SoundEvents.field_187517_aG,field_187517_aG,2,
SoundEvents.field_187518_aH,field_187518_aH,2,
SoundEvents.field_187519_aI,field_187519_aI,2,
SoundEvents.field_187520_aJ,field_187520_aJ,2,
SoundEvents.field_187521_aK,field_187521_aK,2,
SoundEvents.field_187522_aL,field_187522_aL,2,
SoundEvents.field_187523_aM,field_187523_aM,2,
SoundEvents.field_187524_aN,field_187524_aN,2,
SoundEvents.field_187525_aO,field_187525_aO,2,
SoundEvents.field_187526_aP,field_187526_aP,2,
SoundEvents.field_187527_aQ,field_187527_aQ,2,
SoundEvents.field_187528_aR,field_187528_aR,2,
SoundEvents.field_187529_aS,field_187529_aS,2,
SoundEvents.field_187530_aT,field_187530_aT,2,
SoundEvents.field_187531_aU,field_187531_aU,2,
SoundEvents.field_187532_aV,field_187532_aV,2,
SoundEvents.field_187533_aW,field_187533_aW,2,
SoundEvents.field_187534_aX,field_187534_aX,2,
SoundEvents.field_187535_aY,field_187535_aY,2,
SoundEvents.field_187536_aZ,field_187536_aZ,2,
SoundEvents.field_187537_bA,field_187537_bA,2,
SoundEvents.field_187538_aa,field_187538_aa,2,
SoundEvents.field_187539_bB,field_187539_bB,2,
SoundEvents.field_187540_ab,field_187540_ab,2,
SoundEvents.field_187541_bC,field_187541_bC,2,
SoundEvents.field_187542_ac,field_187542_ac,2,
SoundEvents.field_187543_bD,field_187543_bD,2,
SoundEvents.field_187544_ad,field_187544_ad,2,
SoundEvents.field_187545_bE,field_187545_bE,2,
SoundEvents.field_187546_ae,field_187546_ae,2,
SoundEvents.field_187547_bF,field_187547_bF,2,
SoundEvents.field_187548_af,field_187548_af,2,
SoundEvents.field_187549_bG,field_187549_bG,2,
SoundEvents.field_187550_ag,field_187550_ag,2,
SoundEvents.field_187551_bH,field_187551_bH,2,
SoundEvents.field_187552_ah,field_187552_ah,2,
SoundEvents.field_187553_bI,field_187553_bI,2,
SoundEvents.field_187554_ai,field_187554_ai,2,
SoundEvents.field_187555_bJ,field_187555_bJ,2,
SoundEvents.field_187556_aj,field_187556_aj,2,
SoundEvents.field_187557_bK,field_187557_bK,2,
