searge,name,side,desc
func_70024_g,addVelocity,2,"Adds to the current velocity of the entity, and sets {@link #isAirBorne} to true."
func_70026_G,isWet,2,Checks if this entity is either in water or on an open air block in rain (used in wolves).
func_70027_ad,isBurning,2,Returns true if the entity is on fire. Used by render to add the fire effect on rendering.
func_70028_i,isEntityEqual,2,Returns true if Entity argument is equal to this Entity
func_70029_a,setWorld,2,Sets the reference to the World object.
func_70030_z,baseTick,2,Gets called every tick from main Entity class
func_70031_b,setSprinting,2,Set sprinting switch for Entity.
func_70032_d,getDistance,2,Returns the distance to the entity.
func_70033_W,getYOffset,2,Returns the Y Offset of this entity.
func_70034_d,setRotationYawHead,2,Sets the head's yaw rotation of the entity.
func_70037_a,readAdditional,2,(abstract) Protected helper method to read subclass entity data from NBT.
func_70038_c,isOffsetPositionInLiquid,2,Checks if the offset position from the entity's current position is inside of a liquid.
func_70039_c,writeUnlessPassenger,2,"Writes this entity to NBT, unless it has been removed or it is a passenger. Also writes this entity's passengers, and the entity type ID (so the produced NBT is sufficient to recreate the entity).\nTo always write the entity, use {@link #writeWithoutTypeId}.\n \n@return True if the entity was written (and the passed compound should be saved); false if the entity was not written."
func_70040_Z,getLookVec,2,returns a (normalized) vector of where this entity is looking
func_70041_e_,canTriggerWalking,2,returns if this entity triggers Block.onEntityWalking on the blocks they walk on. used for spiders and wolves to prevent them from trampling crops
func_70042_X,getMountedYOffset,2,Returns the Y offset from the entity's position for any entity riding this one.
func_70044_A,setOnFireFromLava,2,Called whenever the entity is walking inside of lava.
func_70045_F,isImmuneToFire,2,
func_70046_E,getCollisionBoundingBox,2,"Returns the <b>solid</b> collision bounding box for this entity. Used to make (e.g.) boats solid. Return null if this entity is not solid.\n \nFor general purposes, use {@link #width} and {@link #height}.\n \n@see getEntityBoundingBox"
func_70047_e,getEyeHeight,2,
func_70049_a,newFloatNBTList,2,Returns a new NBTTagList filled with the specified floats
func_70050_g,setAir,2,
func_70051_ag,isSprinting,2,Get if the Entity is sprinting.
func_70052_a,setFlag,2,"Enable or disable a entity flag, see getEntityFlag to read the know flags."
func_70057_ab,performHurtAnimation,0,Setups the entity to do the hurt animation. Only used by packets in multiplayer.
func_70065_x,preparePlayerToSpawn,0,Keeps moving the entity up so it isn't colliding with blocks and other requirements for this entity to be spawned (only actually used on players though its also on Entity)
func_70066_B,extinguish,2,Removes fire from entity.
func_70067_L,canBeCollidedWith,2,Returns true if other Entities should be prevented from moving through this Entity.
func_70068_e,getDistanceSq,2,Returns the squared distance to the entity.
func_70070_b,getBrightnessForRender,0,
func_70071_h_,tick,2,Called to update the entity's position/logic.
func_70072_I,handleWaterMovement,2,Returns if this entity is in water and will end up adding the waters velocity to the entity
func_70074_a,onKillEntity,2,This method gets called when the entity kills another one.
func_70075_an,canBeAttackedWithItem,2,Returns true if it's possible to attack this entity with an item.
func_70076_C,outOfWorld,2,sets the dead flag. Used when you fall off the bottom of the world.
func_70077_a,onStruckByLightning,2,Called when a lightning bolt hits the entity.
func_70079_am,getRotationYawHead,2,
func_70080_a,setPositionAndRotation,2,"Sets position and rotation, clamping and wrapping params to valid values. Used by network code."
func_70081_e,dealFireDamage,2,Will deal the specified amount of fire damage to the entity if the entity isn't immune to fire damage.
func_70083_f,getFlag,2,Returns true if the flag is active for the entity. Known flags: 0: burning; 1: sneaking; 2: unused; 3: sprinting; 4: swimming; 5: invisible; 6: glowing; 7: elytra flying
func_70086_ai,getAir,2,
func_70087_a,newDoubleNBTList,2,creates a NBT list from the array of doubles passed to this function
func_70088_a,registerData,2,
func_70089_S,isAlive,2,Returns true if the entity has not been {@link #removed}.
func_70090_H,isInWater,2,Checks if this entity is inside water (if inWater field is true as a result of handleWaterMovement() returning true)
func_70092_e,getDistanceSq,2,Gets the squared distance to the position.
func_70093_af,isSneaking,2,Returns if this entity is sneaking.
func_70094_T,isEntityInsideOpaqueBlock,2,Checks if this entity is inside of an opaque block
func_70095_a,setSneaking,2,Sets the sneaking flag.
func_70097_a,attackEntityFrom,2,Called when the entity is attacked.
func_70098_U,updateRidden,2,Handles updating while riding another entity
func_70099_a,entityDropItem,2,Drops an item at the position of the entity.
func_70100_b_,onCollideWithPlayer,2,Called by a player entity when they collide with an entity
func_70101_b,setRotation,2,Sets the rotation of the entity.
func_70103_a,handleStatusUpdate,0,Handler for {@link World#setEntityState}
func_70104_M,canBePushed,2,Returns true if this entity should push and be pushed by other entities when colliding.
func_70106_y,remove,2,Queues the entity for removal from the world on the next tick.
func_70107_b,setPosition,2,"Sets the x,y,z of the entity from the given parameters. Also seems to set up a bounding box."
func_70108_f,applyEntityCollision,2,"Applies a velocity to the entities, to push them away from eachother."
func_70111_Y,getCollisionBorderSize,2,
func_70112_a,isInRangeToRenderDist,0,Checks if the entity is in range to render.
func_70114_g,getCollisionBox,2,"Returns a boundingBox used to collide the entity with other entities and blocks. This enables the entity to be pushable on contact, like boats or minecarts."
func_70184_a,onImpact,2,Called when this EntityThrowable hits a block or entity.
func_70185_h,getGravityVelocity,2,Gets the amount of gravity to apply to the thrown entity with each tick.
func_70186_c,shoot,2,"Similar to setArrowHeading, it's point the throwable entity to a x, y, z direction."
func_70227_a,onImpact,2,Called when this EntityFireball hits a block or entity.
func_70239_b,setDamage,2,
func_70240_a,setKnockbackStrength,2,Sets the amount of knockback the arrow applies when it hits a mob.
func_70241_g,getIsCritical,2,Whether the arrow has a stream of critical hit particles flying behind it.
func_70242_d,getDamage,2,
func_70243_d,setIsCritical,2,Whether the arrow has a stream of critical hit particles flying behind it.
func_70265_b,setTimeSinceHit,2,Sets the time to count down from since the last time entity was hit.
func_70266_a,setDamageTaken,2,Sets the damage taken from the last hit.
func_70267_i,getForwardDirection,2,Gets the forward direction of the entity.
func_70268_h,getTimeSinceHit,2,Gets the time since the last hit.
func_70269_c,setForwardDirection,2,Sets the forward direction of the entity.
func_70271_g,getDamageTaken,2,Gets the damage taken from the last hit.
func_70288_d,setAgeToCreativeDespawnTime,2,sets the age of the item so that it'll despawn one minute after it has been dropped (instead of five). Used when items are dropped from players in creative mode
func_70296_d,markDirty,2,"For tile entities, ensures the chunk containing the tile entity is saved to disk later - the game won't think it hasn't changed and skip it."
func_70297_j_,getInventoryStackLimit,2,"Returns the maximum stack size for a inventory slot. Seems to always be 64, possibly will be extended."
func_70298_a,decrStackSize,2,Removes up to a specified number of items from an inventory slot and returns them in a new stack.
func_70299_a,setInventorySlotContents,2,Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections).
func_70300_a,isUsableByPlayer,2,Don't rename this method to canInteractWith due to conflicts with Container
func_70301_a,getStackInSlot,2,Returns the stack in the given slot.
func_70302_i_,getSizeInventory,2,Returns the number of slots in the inventory.
func_70304_b,removeStackFromSlot,2,Removes a stack from the given slot and returns it.
func_70429_k,tick,2,Decrement the number of animations remaining. Only called on client side. This is used to handle the animation of receiving a block.
func_70431_c,hasItemStack,2,Returns true if the specified ItemStack exists in the inventory.
func_70432_d,storeItemStack,2,stores an itemstack in the users inventory
func_70436_m,dropAllItems,2,Drop all armor and main inventory items.
func_70437_b,setItemStack,2,"Set the stack helds by mouse, used in GUI/Container"
func_70440_f,armorItemInSlot,0,returns a player armor item (as itemstack) contained in specified armor slot.
func_70441_a,addItemStackToInventory,2,"Adds the item stack to the inventory, returns false if it is impossible."
func_70442_a,write,2,"Writes the inventory out as a list of compound tags. This is where the slot indices are used (+100 for armor, +80 for crafting)."
func_70443_b,read,2,Reads from the given tag list and fills the slots in the inventory with the correct items.
func_70445_o,getItemStack,2,"Stack helds by mouse, used in GUI and Containers"
func_70447_i,getFirstEmptyStack,2,Returns the first item stack that is empty.
func_70448_g,getCurrentItem,2,Returns the item stack currently held by the player.
func_70449_g,damageArmor,2,Damages armor in each slot by the specified amount.
func_70451_h,getHotbarSize,2,Get the size of the player hotbar inventory
func_70452_e,storePartialItemStack,2,This function stores as many items of an ItemStack as possible in a matching slot and returns the quantity of left over items.
func_70455_b,copyInventory,2,Copy the ItemStack contents from another InventoryPlayer instance
func_70469_d,inventoryResetNeededOnSlotChange,2,"if par1 slot has changed, does resetRecipeAndSlots need to be called?"
func_70470_g,resetRecipeAndSlots,2,
func_70471_c,setCurrentRecipeIndex,2,
func_70486_a,read,2,
func_70487_g,write,2,
func_70489_a,getPos,2,
func_70491_i,getDamage,2,Gets the current amount of damage the minecart has taken. Decreases over time. The cart breaks when this is over 40.
func_70492_c,setDamage,2,Sets the current amount of damage the minecart has taken. Decreases over time. The cart breaks when this is over 40.
func_70493_k,getRollingDirection,2,Gets the rolling direction the cart rolls while being attacked. Can be 1 or -1.
func_70494_i,setRollingDirection,2,Sets the rolling direction the cart rolls while being attacked. Can be 1 or -1.
func_70495_a,getPosOffset,0,
func_70496_j,getRollingAmplitude,2,Gets the rolling amplitude the cart rolls while being attacked.
func_70497_h,setRollingAmplitude,2,Sets the rolling amplitude the cart rolls while being attacked.
func_70515_d,explode,2,
func_70518_d,onValidSurface,2,checks to make sure painting can be placed there
func_70526_d,getXpValue,2,Returns the XP value of this XP orb.
func_70527_a,getXPSplit,2,Get a fragment of the maximum experience points value for the supplied value of experience points value.
func_70528_g,getTextureByXP,0,Returns a number from 1 to 10 based on how much XP this orb is worth. This is used by RenderXPOrb to determine what texture to use.
func_70538_b,setColor,0,
func_70541_f,multipleParticleScaleBy,0,
func_70543_e,multiplyVelocity,0,
func_70599_aP,getSoundVolume,2,Returns the volume for the sounds this mob makes.
func_70604_c,setRevengeTarget,2,Hint to AI tasks that we were attacked by the passed EntityLivingBase and should retaliate. Is not guaranteed to change our actual active target (for example if we are currently busy attacking someone else)
func_70605_aq,getMoveHelper,2,
func_70606_j,setHealth,2,
func_70608_bn,isPlayerSleeping,2,Returns whether player is sleeping or not
func_70609_aI,onDeathUpdate,2,"handles entity death timer, experience orb and particle creation"
func_70610_aX,isMovementBlocked,2,Dead and sleeping entities cannot move
func_70613_aW,isServerWorld,2,Returns whether the entity is in a server world
func_70615_aA,eatGrassBonus,2,This function applies the benefits of growing back wool and faster growing up to the acting entity. (This function is used in the AIEatGrass)
func_70617_f_,isOnLadder,2,"Returns true if this entity should move as if it were on a ladder (either because it's actually on a ladder, or for AI reasons)"
func_70619_bc,updateAITasks,2,
func_70623_bb,checkDespawn,2,Makes the entity despawn if requirements are reached
func_70624_b,setAttackTarget,2,Sets the active target the Task system uses for tracking
func_70625_a,faceEntity,2,Changes pitch and yaw so that the entity calling the function is facing the entity provided as an argument.
func_70626_be,updateEntityActionState,2,
func_70627_aG,getTalkInterval,2,"Get number of ticks, at least during which the living entity will be silent."
func_70631_g_,isChild,2,"If Animal, checks if the age timer is negative"
func_70634_a,setPositionAndUpdate,2,Sets the position of the entity and updates the 'last' variables
func_70635_at,getEntitySenses,2,returns the EntitySenses Object for the EntityLiving
func_70636_d,livingTick,2,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
func_70637_d,setJumping,2,
func_70638_az,getAttackTarget,2,Gets the active target the Task system uses for tracking
func_70641_bl,getMaxSpawnedInChunk,2,Will return how many at most can spawn in a chunk at once.
func_70642_aH,playAmbientSound,2,Plays living's sound at its position
func_70643_av,getRevengeTarget,2,
func_70644_a,isPotionActive,2,
func_70645_a,onDeath,2,Called when the mob's health reaches 0.
func_70646_bf,getVerticalFaceSpeed,2,The speed it takes to move the entityliving's rotationPitch through the faceEntity method. This is only currently use in wolves.
func_70647_i,getSoundPitch,2,Gets the pitch of living sounds in living entities.
func_70648_aU,canBreatheUnderwater,2,
func_70650_aV,ableToCauseSkullDrop,2,"Returns true if an entity is able to drop its skull due to being blown up by this creeper.\n \nDoes not test if this creeper is charged; the caller must do that. However, does test the doMobLoot gamerule."
func_70651_bq,getActivePotionEffects,2,
func_70652_k,attackEntityAsMob,2,
func_70653_a,knockBack,2,"Constructs a knockback vector from the given direction ratio and magnitude and adds it to the entity's velocity. If it is on the ground (i.e. {@code this.onGround}), the Y-velocity is increased as well, clamping it to {@code .4}.\n\nThe entity's existing horizontal velocity is halved, and if the entity is on the ground the Y-velocity is too."
func_70654_ax,getIdleTime,2,
func_70655_b,applyArmorCalculations,2,"Reduces damage, depending on armor"
func_70656_aK,spawnExplosionParticle,2,Spawns an explosion particle around the Entity's location
func_70657_f,setMoveVertical,2,
func_70658_aO,getTotalArmorValue,2,Returns the current armor value as determined by a call to InventoryPlayer.getTotalArmorValue
func_70659_e,setAIMoveSpeed,2,set the movespeed used for the new AI system
func_70660_b,getActivePotionEffect,2,"returns the PotionEffect for the supplied Potion if it is active, null otherwise."
func_70661_as,getNavigator,2,
func_70662_br,isEntityUndead,2,Returns true if this entity is undead.
func_70663_b,updateRotation,2,"Arguments: current rotation, intended rotation, max increment."
func_70664_aZ,jump,2,Causes this entity to do an upwards motion (jumping).
func_70665_d,damageEntity,2,Deals damage to the entity. This will take the armor of the entity into consideration before damaging the health bar.
func_70668_bt,getCreatureAttribute,2,
func_70669_a,renderBrokenItemStack,0,Renders broken item particles using the given ItemStack
func_70670_a,onNewPotionEffect,2,
func_70671_ap,getLookHelper,2,
func_70672_c,applyPotionDamageCalculations,2,"Reduces damage, depending on potions"
func_70675_k,damageArmor,2,
func_70676_i,getLook,2,interpolated look vector
func_70678_g,getSwingProgress,0,"Gets the progression of the swing animation, ranges from 0.0 to 1.0."
func_70679_bo,updatePotionEffects,2,
func_70681_au,getRNG,2,
func_70682_h,decreaseAirSupply,2,Decrements the entity's air supply when underwater
func_70683_ar,getJumpHelper,2,
func_70684_aJ,isPlayer,2,Only use is to identify if class is an instance of player for experience dropping
func_70685_l,canEntityBeSeen,2,returns true if the entity provided in the argument can be seen. (Raytrace)
func_70687_e,isPotionApplicable,2,
func_70688_c,onFinishedPotionEffect,2,
func_70689_ay,getAIMoveSpeed,2,the movespeed used for the new AI system
func_70691_i,heal,2,Heal living entity (param: amount of half-hearts)
func_70693_a,getExperiencePoints,2,Get the experience points the entity currently has.
func_70695_b,onChangedPotionEffect,2,
func_70781_l,hasPath,2,"if the entity got a PathEntity it returns true, else false"
func_70799_a,setSlimeSize,2,
func_70800_m,canDamagePlayer,2,Indicates weather the slime is able to damage the player (based upon the slime's size)
func_70805_n,getAttackStrength,2,"Gets the amount of damage dealt to the player when ""attacked"" by the slime."
func_70806_k,getJumpDelay,2,Gets the amount of time the slime needs to wait between jumps.
func_70807_r,makesSoundOnJump,2,Returns true if the slime makes a sound when it jumps (based upon the slime's size)
func_70808_l,alterSquishAmount,2,
func_70809_q,getSlimeSize,2,Returns the size of the slime.
func_70814_o,isValidLightLevel,2,Checks to make sure the light is not too bright where the mob is spawning
func_70816_c,teleportToEntity,2,Teleport the enderman to another entity
func_70820_n,teleportRandomly,2,Teleport the enderman to a random nearby position
func_70821_d,shouldAttackPlayer,2,Checks to see if this enderman should be attacking this player
func_70823_r,isScreaming,2,
func_70825_j,teleportTo,2,Teleport the enderman
func_70829_a,setCreeperState,2,"Sets the state of creeper, -1 to idle and 1 to be 'in fuse'"
func_70830_n,getPowered,2,Returns true if the creeper is powered by a lightning bolt.
func_70831_j,getCreeperFlashIntensity,0,Params: (Float)Render tick. Returns the intensity of the creeper's flash when it is ignited.
func_70832_p,getCreeperState,2,"Returns the current state of creeper, -1 is idle, 1 is 'in fuse'"
func_70835_c,becomeAngryAt,2,Causes this PigZombie to become angry at the supplied Entity (which will be a player).
func_70839_e,setBesideClimbableBlock,2,"Updates the WatchableObject (Byte) created in entityInit(), setting it to 0x01 if par1 is true or 0x00 if it is false."
func_70841_p,isBesideClimbableBlock,2,Returns true if the WatchableObject (Byte) is 0x01 otherwise returns false. The WatchableObject is updated using setBesideClimableBlock.
func_70844_e,setOnFire,2,
func_70845_n,isCharged,2,
func_70849_f,setPlayerCreated,2,
func_70850_q,isPlayerCreated,2,
func_70851_e,setHoldingRose,2,
func_70853_p,getHoldRoseTick,0,
func_70854_o,getAttackTimer,0,
func_70873_a,setGrowingAge,2,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. With a negative value the Entity is considered a child."
func_70874_b,getGrowingAge,2,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. Don't confuse this with EntityLiving.getAge. With a negative value the Entity is considered a child."
func_70875_t,resetInLove,2,
func_70877_b,isBreedingItem,2,"Checks if the parameter is an item which this animal can be fed to breed it (wheat, carrots or seeds depending on the animal type)"
func_70878_b,canMateWith,2,Returns true if the mob is currently able to mate with the specified mob.
func_70880_s,isInLove,2,Returns if the entity is currently in 'love mode'.
func_70890_k,getHeadRotationAngleX,0,
func_70892_o,getSheared,2,returns true if a sheeps wool has been sheared
func_70893_e,setSheared,2,make a sheep sheared if set to true
func_70894_j,getHeadRotationPointY,0,
func_70900_e,setSaddled,2,Set or remove the saddle of the pig.
func_70901_n,getSaddled,2,Returns true if the pig is saddled.
func_70902_q,getOwner,2,
func_70903_f,setTamed,2,
func_70904_g,setSitting,2,
func_70906_o,isSitting,2,
func_70907_r,getAISit,2,Returns the AITask responsible of the sit logic
func_70908_e,playTameEffect,2,"Play the taming effect, will either be hearts or smoke depending on status"
func_70909_n,isTamed,2,
func_70915_j,getShadingWhileWet,0,Used when calculating the amount of shading to apply while the wolf is wet.
func_70916_h,setAngry,2,Sets whether this wolf is angry or not.
func_70917_k,getInterestedAngle,0,
func_70918_i,setBegging,2,
func_70919_bu,isAngry,2,Determines whether this wolf is angry or not.
func_70920_v,getTailRotation,0,
func_70921_u,isWolfWet,0,True if the wolf is wet
func_70922_bv,isBegging,2,
func_70923_f,getShakeAngle,0,
func_70931_l_,getCustomer,2,
func_70932_a_,setCustomer,2,
func_70969_j,updateDragonEnderCrystal,2,Updates the state of the enderdragon's current endercrystal.
func_70970_a,collideWithEntities,2,Pushes all entities inside the list away from the enderdragon.
func_70971_b,attackEntitiesInList,2,"Attacks all entities inside this list, dealing 5 hearts of damage."
func_70972_a,destroyBlocksInAABB,2,Destroys all blocks that aren't associated with 'The End' inside the given bounding box.
func_70973_b,simplifyAngle,2,Simplifies the value of a number by adding/subtracting 180 to the point that the number is between -180 and 180.
func_70974_a,getMovementOffsets,2,"Returns a double[3] array with movement offsets, used to calculate trailing tail/neck positions. [0] = yaw offset, [1] = y offset, [2] = unused, always 0. Parameters: buffer index offset, partial ticks."
func_70996_bM,shouldHeal,2,Checks if the player's health is not full and not zero.
func_70999_a,wakeUpPlayer,2,Wake up the player if they're sleeping.
func_71000_j,addMovementStat,2,"Adds a value to a movement statistic field - like run, walk, swin or climb."
func_71001_a,onItemPickup,2,Called when the entity picks up an item.
func_71004_bE,respawnPlayer,0,
func_71005_bN,getInventoryEnderChest,2,Returns the InventoryEnderChest of this player.
func_71009_b,onCriticalHit,2,Called when the entity is dealt a critical hit.
func_71015_k,addMountedMovementStat,2,"Adds a value to a mounted movement statistic field - by minecart, boat, or pig."
func_71016_p,sendPlayerAbilities,2,Sends the player's abilities to the server (if there is one).
func_71019_a,dropItem,2,Drops an item into the world.
func_71020_j,addExhaustion,2,increases exhaustion level by supplied amount
func_71024_bL,getFoodStats,2,Returns the player's FoodStats object.
func_71026_bH,isPlayerFullyAsleep,2,Returns whether or not the player is asleep and the screen has fully faded.
func_71029_a,addStat,2,Add a stat once
func_71033_a,setGameType,2,Sets the player's game mode and sends it to them.
func_71036_o,onItemUseFinish,2,"Used for when item use count runs out, ie: eating completed"
func_71037_bA,getScore,2,
func_71040_bB,dropItem,2,Drop one item out of the currently selected stack if {@code dropAll} is false. If {@code dropItem} is true the entire stack is dropped.
func_71043_e,canEat,2,
func_71044_o,collideWithPlayer,2,
func_71047_c,onEnchantmentCritical,2,
func_71050_bK,xpBarCap,2,"This method returns the cap amount of experience that the experience bar can hold. With each level, the experience cap on the player's experience bar is raised by 10."
func_71053_j,closeScreen,2,set current crafting inventory back to the 2x2 square
func_71059_n,attackTargetEntityWithCurrentItem,2,Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity
func_71060_bI,getSleepTimer,2,
func_71061_d_,doWaterSplashEffect,2,"Plays the {@link #getSplashSound() splash sound}, and the {@link ParticleType#WATER_BUBBLE} and {@link ParticleType#WATER_SPLASH} particles."
func_71064_a,addStat,2,Adds a value to a statistic field.
func_71110_a,sendAllContents,2,update the crafting window inventory with the items in the list
func_71111_a,sendSlotContents,2,Sends the contents of an inventory slot to the client-side Container. This doesn't have to match the actual contents of that slot.
func_71112_a,sendWindowProperty,2,"Sends two ints to the client-side Container. Used for furnace burning time, smelting progress, brewing progress, and enchanting level. Normally the first int identifies which variable to update, and the second contains the new value. Both are truncated to shorts in non-local SMP."
func_71113_k,updateHeldItem,2,updates item held by mouse
func_71114_r,getPlayerIP,2,Gets the player's IP address. Used in /banip.
func_71116_b,addSelfToInternalCraftingInventory,2,
func_71117_bO,getNextWindowId,2,get the next window id to use
func_71118_n,setPlayerHealthUpdated,2,"this function is called when a players inventory is sent to him, lastHealth is updated on any dimension transitions, then reset."
func_71120_a,sendContainerToPlayer,2,
func_71121_q,getServerWorld,2,
func_71122_b,handleFalling,2,process player falling based on movement packet
func_71123_m,disconnect,2,
func_71127_g,playerTick,2,
func_71128_l,closeContainer,2,Closes the container the player currently has open.
func_71150_b,setPlayerSPHealth,0,Updates health locally.
func_71152_a,setXPStats,0,"Sets the current XP, total XP, and level number."
func_71165_d,sendChatMessage,0,Sends a chat message from the player.
func_71188_g,setAllowPvp,2,
func_71189_e,setHostname,2,
func_71190_q,updateTimeLightAndEntities,2,
func_71191_d,setBuildLimit,2,
func_71193_K,allowSpawnMonsters,2,
func_71194_c,canCreateBonusChest,2,
func_71197_b,init,2,Initialises the server and starts it.
func_71198_k,logDebug,2,"If isDebuggingEnabled(), logs the message with a level of INFO."
func_71199_h,isHardcore,2,Defaults to false.
func_71200_ad,serverIsInRunLoop,0,
func_71201_j,logSevere,2,Logs the error message with a level of SEVERE.
func_71204_b,setDemo,2,Sets whether this is a demo or not.
func_71205_p,setMOTD,2,
func_71207_Z,getBuildLimit,2,
func_71208_b,setServerPort,2,
func_71209_f,getFile,2,Returns a File object from the specified string.
func_71211_k,getServerHostname,2,"""getHostname"" is already taken, but both return the hostname."
func_71213_z,getOnlinePlayerNames,2,Returns an array of the usernames of all the connected players.
func_71214_G,getServerOwner,2,Returns the username of the server owner (for integrated servers)
func_71215_F,getServerPort,2,Gets serverPort.
func_71217_p,tick,2,Main function called by run() every loop.
func_71218_a,getWorld,2,Gets the worldServer by the given dimension.
func_71219_W,isPVPEnabled,2,
func_71220_V,getCanSpawnNPCs,2,
func_71221_J,getWorldName,0,
func_71223_ag,enableProfiling,2,
func_71224_l,setServerOwner,2,Sets the username of the owner of this server (in the case of an integrated server)
func_71225_e,canStructuresSpawn,2,
func_71228_a,finalTick,2,Called on exit from the main run() loop.
func_71229_d,setOnlineMode,2,
func_71230_b,addServerInfoToCrashReport,2,"Adds the server info, including from theWorldServer, to the crash report."
func_71231_X,isFlightAllowed,2,
func_71233_x,getCurrentPlayerCount,2,Returns the number of players currently on the server.
func_71234_u,getPort,2,"Never used, but ""getServerPort"" is already taken."
func_71235_a,setGameType,2,Sets the game type for all worlds.
func_71236_h,logWarning,2,Logs the message with a level of WARN.
func_71237_c,convertMapIfNeeded,2,
func_71238_n,getDataDirectory,2,
func_71239_B,isDebuggingEnabled,2,"Returns true if debugging is enabled, false otherwise."
func_71240_o,systemExitNow,2,"Directly calls System.exit(0), instantly killing the program."
func_71241_aa,isServerStopped,2,
func_71242_L,isDemo,2,Gets whether this is a demo or not.
func_71244_g,logInfo,2,Logs the message with a level of INFO.
func_71245_h,setAllowFlight,2,
func_71246_n,setWorldName,0,
func_71247_a,loadAllWorlds,2,
func_71249_w,getMinecraftVersion,2,Returns the server's Minecraft version as string.
func_71250_E,getKeyPair,2,Gets KeyPair instanced in MinecraftServer.
func_71251_e,setCanSpawnAnimals,2,
func_71252_i,handleRConCommand,2,Handle a command received by an RCon instance
func_71253_a,setKeyPair,2,
func_71254_M,getActiveAnvilConverter,2,
func_71255_r,getAllowNether,2,
func_71256_s,startServerThread,2,
func_71257_f,setCanSpawnNPCs,2,
func_71258_A,getPlugins,2,"Used by RCon's Query in the form of ""MajorServerMod 1.2.3: MyPlugin 1.3; AnotherPlugin 2.1; AndSoForth 1.0""."
func_71259_af,getTickCounter,2,
func_71260_j,stopServer,2,Saves all necessary data as preparation for stopping the server.
func_71262_S,isDedicatedServer,2,
func_71263_m,initiateShutdown,2,"Sets the serverRunning variable to false, in order to get the server to shut down."
func_71264_H,isSinglePlayer,2,
func_71265_f,getGameType,2,
func_71266_T,isServerInOnlineMode,2,
func_71268_U,getCanSpawnAnimals,2,
func_71270_I,getFolderName,2,
func_71273_Y,getMOTD,2,
func_71274_v,getMotd,2,Returns the server message of the day
func_71275_y,getMaxPlayers,2,Returns the maximum number of players allowed on the server.
func_71277_t,getHostname,2,Returns the server's hostname.
func_71278_l,isServerRunning,2,
func_71279_ae,getGuiEnabled,2,
func_71333_ah,executePendingCommands,2,
func_71344_c,getPublic,2,Returns true if this integrated server is open to LAN
func_71351_a,setServerData,0,Set the current ServerData instance.
func_71355_q,isDemo,0,Gets whether this is a demo or not.
func_71356_B,isSingleplayer,0,"Returns true if there is only one player playing, and the current server is the integrated one."
func_71359_d,getSaveLoader,0,Returns the save loader that is currently being used
func_71369_N,getGLMaximumTextureSize,0,Used in the usage snooper.
func_71371_a,launchIntegratedServer,0,"Arguments: World foldername,  World ingame name, WorldSettings"
func_71375_t,isFancyGraphicsEnabled,0,
func_71377_b,displayCrashReport,0,Wrapper around displayCrashReportInternal
func_71378_E,getSnooper,0,Returns the PlayerUsageSnooper instance.
func_71379_u,isAmbientOcclusionEnabled,0,Returns if ambient occlusion is enabled
func_71382_s,isGuiEnabled,0,
func_71383_b,updateDebugProfilerName,0,Update debugProfilerName in response to number keys in debug screen
func_71384_a,init,0,"Starts the game: initializes the canvas, the title, the settings, etcetera."
func_71385_j,displayInGameMenu,0,Displays the ingame menu
func_71387_A,isIntegratedServerRunning,0,
func_71389_H,startTimerHackThread,0,
func_71396_d,addGraphicsAndWorldToCrashReport,0,"adds core server Info (GL version , Texture pack, isModded, type), and the worldInfo to the crash report"
func_71398_f,freeMemory,0,"Attempts to free as much memory as possible, including leaving the world and running the garbage collector."
func_71400_g,shutdown,0,Called when the window is closing. Sets 'running' to false which allows the game loop to exit cleanly.
func_71401_C,getIntegratedServer,0,Returns the currently running integrated server
func_71403_a,loadWorld,0,unloads the current world first
func_71404_a,crashed,0,
func_71405_e,shutdownMinecraftApplet,0,"Shuts down the minecraft applet by stopping the resource downloads, and clearing up GL stuff; called when the application (or web page) is exited."
func_71407_l,runTick,0,Runs the current tick.
func_71410_x,getInstance,0,Return the singleton Minecraft instance for the game
func_71497_f,getFile,0,Gets the file this crash report is saved into.
func_71498_d,getCauseStackTraceOrString,2,"Gets the stack trace of the Throwable that caused this crash report, or if that fails, the cause .toString()."
func_71499_a,addCrashSectionThrowable,2,Adds a Crashreport section with the given name with the given Throwable
func_71501_a,getDescription,2,Returns the description of the Crash Report.
func_71502_e,getCompleteReport,2,"Gets the complete report with headers, stack trace, and different sections as a string."
func_71503_h,getWittyComment,2,Gets a random witty comment for inclusion in this CrashReport
func_71504_g,populateEnvironment,2,Populates this crash report with initial information about the running server and operating system / java environment
func_71505_b,getCrashCause,2,Returns the Throwable object that is the cause for the crash and Crash Report.
func_71506_a,getSectionsInStringBuilder,2,Gets the various sections of the crash report into the given StringBuilder
func_71507_a,addDetail,2,Adds a Crashreport section with the given name with the given value (convered .toString())
